fscskey,fscs_seq,libname,city,state,zip,lat,lon,outlet_type
NC0013,003,DANBURY PUBLIC LIBRARY,DANBURY,NC,27016,36.41292035,-80.22120303,BR
NC0013,004,KING PUBLIC LIBRARY,KING,NC,27021,36.2827491,-80.36479179,BR
NC0013,005,WALNUT COVE PUBLIC LIBRARY,WALNUT COVE,NC,27052,36.29823688,-80.1426162,BR
NC0013,006,CHARLES H. STONE MEMORIAL LIBRARY,PILOT MOUNTAIN,NC,27041,36.38714989,-80.47110743,BR
NC0013,007,DOBSON COMMUNITY LIBRARY,DOBSON,NC,27017,36.3948414,-80.7231564,BR
NC0013,008,ELKIN PUBLIC LIBRARY,ELKIN,NC,28621,36.24406427,-80.85437783,BR
NC0013,009,LOWGAP PUBLIC LIBRARY,LOWGAP,NC,27024,36.48006569,-80.76370477,BR
NC0013,010,MOUNT AIRY PUBLIC LIBRARY,MOUNT AIRY,NC,27030,36.49848554,-80.60771175,BR
NC0013,011,EAST BEND PUBLIC LIBRARY,EAST BEND,NC,27018,36.21186057,-80.50553895,BR
NC0013,012,JONESVILLE PUBLIC LIBRARY,JONESVILLE,NC,28642,36.23417668,-80.84465021,BR
NC0013,013,YADKIN COUNTY PUBLIC LIBRARY,YADKINVILLE,NC,27055,36.13447193,-80.65718082,BR
NC0013,015,BOONVILLE COMMUNITY PUBLIC LIBRARY,BOONVILLE,NC,27011,36.2327308,-80.71006769,BR
NC0013,017,DANBURY PUBLIC LIBRARY BOOKMOBILE,DANBURY,NC,27016,36.41292035,-80.22120303,BS
NC0014,002,SHEPARD-PRUDEN MEMORIAL LIBRARY,EDENTON,NC,27932,36.0571557,-76.60998532,BR
NC0014,003,PERQUIMANS COUNTY LIBRARY,HERTFORD,NC,27944,36.18263623,-76.46502685,BR
NC0014,004,TYRRELL COUNTY LIBRARY,COLUMBIA,NC,27925,35.91787726,-76.25116728,BR
NC0014,005,WASHINGTON COUNTY LIBRARY,PLYMOUTH,NC,27962,35.86560436,-76.7477875,BR
NC0015,002,HAMPTON B. ALLEN LIBRARY,WADESBORO,NC,28170,34.96558777,-80.07700051,BR
NC0015,003,HOKE COUNTY PUBLIC LIBRARY,RAEFORD,NC,28376,34.98258595,-79.22411342,BR
NC0015,004,ALLEN LIBRARY,BISCOE,NC,27209,35.36441858,-79.78073749,BR
NC0015,005,CURRIE MEMORIAL LIBRARY,CANDOR,NC,27229,35.29401778,-79.74659734,BR
NC0015,006,MONTGOMERY COUNTY LIBRARY,TROY,NC,27371,35.35859679,-79.89543153,BR
NC0015,007,MOUNT GILEAD BRANCH,MOUNT GILEAD,NC,27306,35.21463781,-80.00289155,BR
NC0015,008,STAR BRANCH,STAR,NC,27356,35.39798348,-79.78409572,BR
NC0015,009,MOORE COUNTY LIBRARY,CARTHAGE,NC,28327,35.34512711,-79.41836545,BR
NC0015,010,PAGE MEMORIAL LIBRARY,ABERDEEN,NC,28315,35.1322556,-79.42830664,BR
NC0015,011,PINEBLUFF PUBLIC LIBRARY,PINEBLUFF,NC,28373,35.10882563,-79.46814734,BR
NC0015,013,HAMLET PUBLIC LIBRARY,HAMLET,NC,28345,34.8862853,-79.7040502,BR
NC0015,014,KEMP SUGG MEMORIAL LIBRARY,ELLERBE,NC,28338,35.073397,-79.7607399,BR
NC0015,015,LEATH MEMORIAL LIBRARY,ROCKINGHAM,NC,28379,34.93868255,-79.76982879,BR
NC0015,017,ROBBINS AREA BRANCH,ROBBINS,NC,27325,35.43170924,-79.58716583,BR
NC0015,018,VASS AREA LIBRARY,VASS,NC,28394,35.2558098,-79.28189851,BR
NC0015,019,ANSON COUNTY BOOKMOBILE,WADESBORO,NC,28170,34.96558777,-80.07700051,BS
NC0015,020,MOORE COUNTY BOOKMOBILE,CARTHAGE,NC,28327,35.34512711,-79.41836545,BS
NC0015,021,HOKE COUNTY BOOKMOBILE,RAEFORD,NC,28376,34.98258595,-79.22411342,BS
NC0016,003,ALEXANDER COUNTY LIBRARY,TAYLORSVILLE,NC,28681,35.92087933,-81.17594142,CE
NC0016,004,BETHLEHEM BRANCH LIBRARY,HICKORY,NC,28601,35.81547547,-81.30789193,BR
NC0016,005,STONY POINT BRANCH LIBRARY,STONY POINT,NC,28678,35.86182404,-81.04576107,BR
NC0017,002,BLADEN COUNTY PUBLIC LIBRARY,ELIZABETHTOWN,NC,28337,34.62932209,-78.60388955,CE
NC0017,003,BRIDGER MEMORIAL LIBRARY,BLADENBORO,NC,28320,34.53748321,-78.78905484,BR
NC0017,004,CLARKTON PUBLIC LIBRARY,CLARKTON,NC,28433,34.48866265,-78.65537254,BR
NC0017,005,BLADEN COUNTY PUBLIC LIBRARY BOOKMOBILE,ELIZABETHTOWN,NC,28337,34.62932209,-78.60388955,BS
NC0018,002,HARPER LIBRARY,SOUTHPORT,NC,28461,33.91805261,-78.02000425,BR
NC0018,003,LELAND BRANCH LIBRARY,LELAND,NC,28451,34.23957818,-78.00920878,BR
NC0018,004,ROURK BRANCH LIBRARY,SHALLOTTE,NC,28459,33.96565633,-78.39501956,BR
NC0018,005,"G. V. BARBEE, SR. LIBRARY",OAK ISLAND,NC,28465,33.90884789,-78.08258052,BR
NC0018,006,SOUTHWEST BRUNSWICK BRANCH LIBRARY,CAROLINA SHORES,NC,28467,33.922523,-78.5789005,BR
NC0019,002,PACK MEMORIAL LIBRARY,ASHEVILLE,NC,28801,35.59641275,-82.55515282,CE
NC0019,003,WEAVERVILLE LIBRARY,WEAVERVILLE,NC,28787,35.69849784,-82.56043241,BR
NC0019,004,BLACK MOUNTAIN BRANCH LIBRARY,BLACK MOUNTAIN,NC,28711,35.61641692,-82.32257085,BR
NC0019,006,NORTH ASHEVILLE BRANCH LIBRARY,ASHEVILLE,NC,28804,35.63284679,-82.55518342,BR
NC0019,007,SOUTH ASHEVILLE BRANCH LIBRARY,ASHEVILLE,NC,28803,35.56451412,-82.51348881,BR
NC0019,008,SOUTH BUNCOMBE - SKYLAND LIBRARY,ASHEVILLE,NC,28803,35.48814773,-82.53772735,BR
NC0019,009,SWANNANOA BRANCH LIBRARY,SWANNANOA,NC,28778,35.60953135,-82.38615429,BR
NC0019,010,WEST ASHEVILLE BRANCH LIBRARY,ASHEVILLE,NC,28806,35.58101268,-82.60131842,BR
NC0019,012,ENKA BRANCH LIBRARY,CANDLER,NC,28715,35.53919977,-82.65209205,BR
NC0019,013,FAIRVIEW BRANCH LIBRARY,FAIRVIEW,NC,28730,35.52494425,-82.41397852,BR
NC0019,015,LEICESTER BRANCH LIBRARY,LEICESTER,NC,28748,35.65801622,-82.69343578,BR
NC0019,016,EAST ASHEVILLE BRANCH LIBRARY,ASHEVILLE,NC,28805,35.58794028,-82.50361627,BR
NC0020,002,BURKE COUNTY PUBLIC LIBRARY,MORGANTON,NC,28655,35.74325557,-81.68730163,CE
NC0020,003,VALDESE PUBLIC LIBRARY,VALDESE,NC,28690,35.74169917,-81.56098174,BR
NC0020,005,C B HILDEBRAND PUBLIC LIBRARY,HILDEBRAN,NC,28637,35.71048731,-81.42455285,BR
NC0021,002,CABARRUS COUNTY PUBLIC LIBRARY,CONCORD,NC,28025,35.41109076,-80.58201602,CE
NC0021,003,KANNAPOLIS BRANCH LIBRARY,KANNAPOLIS,NC,28081,35.50487906,-80.63535308,BR
NC0021,005,MT. PLEASANT BRANCH LIBRARY,MT. PLEASANT,NC,28124,35.40326315,-80.43334193,BR
NC0021,006,HARRISBURG LIBRARY,HARRISBURG,NC,28075,35.31809618,-80.65921779,BR
NC0021,007,MIDLAND BRANCH LIBRARY,MIDLAND,NC,28107,35.2518197,-80.5015587,BR
NC0022,002,CALDWELL COUNTY PUBLIC LIBRARY,LENOIR,NC,28645,35.92250822,-81.52391814,CE
NC0022,003,SOUTHERN BRANCH LIBRARY,GRANITE FALLS,NC,28630,35.79966741,-81.43527222,BR
NC0022,004,HUDSON BRANCH LIBRARY,HUDSON,NC,28638,35.84789655,-81.49559787,BR
NC0023,003,MAIDEN BRANCH LIBRARY,MAIDEN,NC,28650,35.57650372,-81.21548455,BR
NC0023,004,SHERRILLS FORD-TERRELL BRANCH,TERRELL,NC,28682,35.5915375,-80.97940825,BR
NC0023,005,ST. STEPHENS BRANCH LIBRARY,HICKORY,NC,28601,35.75846864,-81.27316286,BR
NC0023,006,CATAWBA COUNTY LIBRARY,NEWTON,NC,28658,35.66177362,-81.22465519,CE
NC0023,007,SOUTHWEST BRANCH LIBRARY,HICKORY,NC,28602,35.68691627,-81.36653131,BR
NC0023,008,CONOVER BRANCH LIBRARY,CONOVER,NC,28613,35.7016755,-81.21908567,BR
NC0023,009,CLAREMONT BRANCH LIBRARY,CLAREMONT,NC,28610,35.71535498,-81.14600377,BR
NC0023,010,LIBRARY TO GO,NEWTON,NC,28658,35.66177362,-81.22465519,BS
NC0024,002,CLEVELAND COUNTY MEMORIAL LIBRARY,SHELBY,NC,28150,35.2929982,-81.5556895,CE
NC0024,005,SPANGLER BRANCH LIBRARY,LAWNDALE,NC,28090,35.42062643,-81.55380992,BR
NC0025,003,EAST COLUMBUS BRANCH LIBRARY,RIEGELWOOD,NC,28456,34.34233474,-78.22871389,BR
NC0025,004,FAIR BLUFF COMMUNITY LIBRARY,FAIR BLUFF,NC,28439,34.31504816,-79.03043362,BR
NC0025,005,TABOR CITY PUBLIC LIBRARY,TABOR CITY,NC,28463,34.14869529,-78.87682672,BR
NC0025,006,COLUMBUS COUNTY PUBLIC LIBRARY BOOKMOBILE,WHITEVILLE,NC,28472,34.33496088,-78.70833594,BS
NC0025,007,COLUMBUS COUNTY PUBLIC LIBRARY,WHITEVILLE,NC,28472,34.33496088,-78.70833594,CE
NC0025,009,RUBE MCCRAY MEMORIAL LIBRARY,LAKE WACCAMAW,NC,28450,34.3221252,-78.522195,BR
NC0025,010,CHADBOURN COMMUNITY LIBRARY,CHADBOURN,NC,28431,34.32492829,-78.82500466,BR
NC0026,002,HEADQUARTERS LIBRARY,FAYETTEVILLE,NC,28301,35.05508811,-78.88125611,CE
NC0026,003,BORDEAUX BRANCH LIBRARY,FAYETTEVILLE,NC,28304,35.0266647,-78.94043721,BR
NC0026,005,CLIFFDALE BRANCH LIBRARY,FAYETTEVILLE,NC,28314,35.05953987,-79.00906371,BR
NC0026,006,SPRING LAKE BRANCH LIBRARY,SPRING LAKE,NC,28390,35.1819496,-78.98658747,BR
NC0026,007,HOPE MILLS BRANCH LIBRARY,HOPE MILLS,NC,28348,34.9747047,-78.95938107,BR
NC0026,011,NORTH REGIONAL BRANCH LIBRARY,FAYETTEVILLE,NC,28311,35.12956614,-78.89665225,BR
NC0026,012,EAST REGIONAL BRANCH LIBRARY,FAYETTEVILLE,NC,28312,35.03631596,-78.76051329,BR
NC0026,014,WEST REGIONAL BRANCH LIBRARY,FAYETTEVILLE,NC,28306,35.01320261,-79.0447158,BR
NC0027,002,LEXINGTON PUBLIC LIBRARY,LEXINGTON,NC,27292,35.81880191,-80.25919347,CE
NC0027,003,DENTON PUBLIC LIBRARY,DENTON,NC,27239,35.6334572,-80.11895753,BR
NC0027,005,NORTH DAVIDSON BRANCH LIBRARY,WELCOME,NC,27374,35.9292031,-80.2429386,BR
NC0027,006,THOMASVILLE PUBLIC LIBRARY,THOMASVILLE,NC,27360,35.88154218,-80.08092497,BR
NC0027,007,DAVIDSON COUNTY BOOKMOBILE,LEXINGTON,NC,27292,35.81880191,-80.25919347,BS
NC0027,008,WEST DAVIDSON PUBLIC LIBRARY,LEXINGTON,NC,27295,35.80990984,-80.376419,BR
NC0028,002,DAVIE COUNTY PUBLIC LIBRARY,MOCKSVILLE,NC,27028,35.89746859,-80.55950172,CE
NC0028,003,COOLEEMEE BRANCH LIBRARY,COOLEEMEE,NC,27014,35.8136216,-80.55159767,BR
NC0029,002,DUPLIN COUNTY - DOROTHY WIGHTMAN LIBRARY,KENANSVILLE,NC,28349,34.96354298,-77.96447758,CE
NC0029,003,FAISON BRANCH LIBRARY (EMILY HILL LIBRARY),FAISON,NC,28341,35.11809924,-78.13919064,BR
NC0029,004,PHILLIP LEFF MEMORIAL LIBRARY,BEULAVILLE,NC,28518,34.92122652,-77.76541131,BR
NC0029,005,ROSE HILL LIBRARY,ROSE HILL,NC,28458,34.82599649,-78.02103422,BR
NC0029,006,WARSAW-KORNEGAY PUBLIC LIBRARY,WARSAW,NC,28398,34.9994342,-78.0912793,BR
NC0029,008,ALBERTSON COMMUNITY LIBRARY,ALBERTSON,NC,28508,35.11310195,-77.8188172,BR
NC0030,001,DURHAM COUNTY MAIN LIBRARY,DURHAM,NC,27701,35.99523159,-78.89709473,CE
NC0030,006,NORTH REGIONAL LIBRARY,DURHAM,NC,27712,36.08803933,-78.91334539,BR
NC0030,010,DURHAM COUNTY BOOKMOBILE,DURHAM,NC,27701,35.99523159,-78.89709473,BS
NC0030,012,BRAGTOWN BRANCH LIBRARY,DURHAM,NC,27707,36.03732684,-78.8718108,BR
NC0030,014,SOUTHWEST REGIONAL LIBRARY,DURHAM,NC,27707,35.95880886,-78.95483389,BR
NC0030,015,EAST REGIONAL BRANCH LIBRARY,DURHAM,NC,27703,35.97783671,-78.80941776,BR
NC0030,016,SOUTH REGIONAL LIBRARY,DURHAM,NC,27713,35.90292366,-78.88890066,BR
NC0031,002,EDGECOMBE COUNTY MEMORIAL LIBRARY,TARBORO,NC,27886,35.90186695,-77.5376129,CE
NC0031,003,PINETOPS BRANCH LIBRARY,PINETOPS,NC,27864,35.79011595,-77.6380791,BR
NC0032,002,FORSYTH COUNTY PUBLIC LIBRARY,WINSTON-SALEM,NC,27101,36.09896468,-80.25247186,CE
NC0032,003,CLEMMONS BRANCH LIBRARY,CLEMMONS,NC,27012,36.02191931,-80.37671664,BR
NC0032,004,MALLOY / JORDAN EAST WINSTON HERITAGE CENTER,WINSTON-SALEM,NC,27101,36.10225671,-80.23139958,BR
NC0032,005,PADDISON MEMORIAL BRANCH LIBRARY,KERNERSVILLE,NC,27284,36.11601636,-80.06951142,BR
NC0032,006,LEWISVILLE BRANCH LIBRARY,LEWISVILLE,NC,27023,36.0967788,-80.42023464,BR
NC0032,008,RURAL HALL BRANCH LIBRARY,RURAL HALL,NC,27045,36.2259446,-80.28694151,BR
NC0032,009,SOUTHSIDE BRANCH LIBRARY,WINSTON-SALEM,NC,27127,36.05527497,-80.25334165,BR
NC0032,011,WALKERTOWN BRANCH LIBRARY,WALKERTOWN,NC,27051,36.17002867,-80.15141292,BR
NC0032,013,FORSYTH COUNTY PUBLIC LIBRARY BOOKMOBILE,WINSTON-SALEM,NC,27106,36.14221949,-80.29904934,BS
NC0032,014,CARVER SCHOOL ROAD BRANCH LIBRARY,WINSTON-SALEM,NC,27105,36.15096659,-80.21241751,BR
NC0032,020,REYNOLDA MANOR BRANCH LIBRARY,WINSTON-SALEM,NC,27106,36.14174264,-80.299797,BR
NC0033,002,FRANKLIN COUNTY LIBRARY,LOUISBURG,NC,27549,36.10985566,-78.29654687,CE
NC0033,003,BUNN BRANCH LIBRARY,BUNN,NC,27508,35.95401379,-78.24627691,BR
NC0033,004,FRANKLINTON PUBLIC LIBRARY,FRANKLINTON,NC,27525,36.10403439,-78.45828256,BR
NC0033,005,YOUNGSVILLE BRANCH LIBRARY,YOUNGSVILLE,NC,27596,36.01978306,-78.48529819,BR
NC0033,006,FRANKLIN COUNTY BOOKMOBILE,LOUISBURG,NC,27549,36.10985566,-78.29654687,BS
NC0034,002,RICHARD H. THORNTON LIBRARY,OXFORD,NC,27565,36.30980676,-78.58718878,CE
NC0034,003,BEREA BRANCH LIBRARY,OXFORD,NC,27565,36.31434258,-78.73735812,BR
NC0034,004,SOUTH BRANCH LIBRARY,CREEDMOOR,NC,27522,36.14170069,-78.72129051,BR
NC0034,005,STOVALL BRANCH LIBRARY,STOVALL,NC,27582,36.44728854,-78.56803127,BR
NC0035,004,BLANCHE BENJAMIN BRANCH LIBRARY,GREENSBORO,NC,27408,36.10373679,-79.8305359,BR
NC0035,007,MCGIRT-HORTON BRANCH LIBRARY,GREENSBORO,NC,27405,36.09478387,-79.74473572,BR
NC0035,009,VANCE H. CHAVIS LIFELONG LEARNING CENTER,GREENSBORO,NC,27406,36.06408691,-79.77111056,BR
NC0035,011,GLENWOOD BRANCH,GREENSBORO,NC,27403,36.0522766,-79.82084659,BR
NC0035,012,GREENSBORO PUBLIC LIBRARY,GREENSBORO,NC,27401,36.0748139,-79.78662881,CE
NC0035,017,HEMPHILL BRANCH LIBRARY,GREENSBORO,NC,27407,36.01950453,-79.84754178,BR
NC0035,018,KATHLEEN CLAY EDWARDS FAMILY BRANCH,GREENSBORO,NC,27410,36.1057102,-79.8775897,BR
NC0035,019,GLENN MCNAIRY BRANCH LIBRARY,GREENSBORO,NC,27455,36.14371105,-79.81327815,BR
NC0036,002,HALIFAX COUNTY LIBRARY,HALIFAX,NC,27839,36.3269348,-77.58942404,CE
NC0036,004,LITTLETON PUBLIC LIBRARY (WC JONES MEMORIAL),LITTLETON,NC,27850,36.43494799,-77.91114814,BR
NC0036,005,WELDON MEMORIAL LIBRARY,WELDON,NC,27890,36.42849359,-77.59626769,BR
NC0036,006,SCOTLAND NECK MEMORIAL LIBRARY,SCOTLAND NECK,NC,27874,36.13679506,-77.41997531,BR
NC0036,008,ENFIELD LIBRARY,ENFIELD,NC,27823,36.18070842,-77.66647721,BR
NC0037,001,ANGIER PUBLIC LIBRARY,ANGIER,NC,27546,35.50766374,-78.74086762,BR
NC0037,002,HARNETT COUNTY PUBLIC LIBRARY,LILLINGTON,NC,27546,35.4195614,-78.8103445,CE
NC0037,004,COATS PUBLIC LIBRARY,COATS,NC,27521,35.40791326,-78.67175296,BR
NC0037,006,ERWIN PUBLIC LIBRARY,ERWIN,NC,28339,35.32593917,-78.67714697,BR
NC0037,007,DUNN PUBLIC LIBRARY,DUNN,NC,28334,35.30621718,-78.61109162,BR
NC0037,008,ANDERSON CREEK PUBLIC LIBRARY,BUNNLEVEL,NC,28323,35.2817826,-78.9173322,BR
NC0037,009,BOONE TRAIL RECREATION CENTER AND LIBRARY,LILLINGTON,NC,27546,35.41748816,-78.96127311,BR
NC0037,010,BENHAVEN PUBLIC LIBRARY,SANFORD,NC,27332,35.36033628,-79.09415436,BR
NC0038,002,HAYWOOD COUNTY PUBLIC LIBRARY,WAYNESVILLE,NC,28786,35.48695382,-82.99148562,CE
NC0038,003,CANTON BRANCH LIBRARY,CANTON,NC,28716,35.52959821,-82.83563997,BR
NC0038,004,MAGGIE VALLEY BRANCH LIBRARY,MAGGIE VALLEY,NC,28751,35.51777265,-83.0944749,BR
NC0038,007,FINES CREEK BRANCH LIBRARY,CLYDE,NC,28721,35.68143471,-82.95456694,BR
NC0039,002,HENDERSON COUNTY PUBLIC LIBRARY,HENDERSONVILLE,NC,28739,35.31557076,-82.46251687,CE
NC0039,003,ETOWAH BRANCH LIBRARY,ETOWAH,NC,28729,35.31885525,-82.59503937,BR
NC0039,004,FLETCHER BRANCH LIBRARY,FLETCHER,NC,28732,35.43465803,-82.50379942,BR
NC0039,005,GREEN RIVER BRANCH LIBRARY,ZIRCONIA,NC,28790,35.2152939,-82.44203183,BR
NC0039,006,EDNEYVILLE BRANCH LIBRARY,HENDERSONVILLE,NC,28792,35.38949198,-82.34672548,BR
NC0039,007,MILLS RIVER BRANCH,MILLS RIVER,NC,28759,35.38386923,-82.5496216,BR
NC0040,002,IREDELL COUNTY LIBRARY,STATESVILLE,NC,28687,35.78776548,-80.88719944,CE
NC0040,004,HARMONY BRANCH LIBRARY,HARMONY,NC,28634,35.95930859,-80.77159883,BR
NC0040,005,J. HOYT HAYES MEMORIAL TROUTMAN BRANCH LIBRARY,TROUTMAN,NC,28166,35.70059968,-80.89163204,BR
NC0041,002,PUBLIC LIBRARY OF JOHNSTON CNTY & SMITHFIELD,SMITHFIELD,NC,27577,35.51113514,-78.3457183,CE
NC0041,005,KENLY PUBLIC LIBRARY,KENLY,NC,27542,35.5915535,-78.1241623,BR
NC0041,006,MARY DUNCAN PUBLIC LIBRARY,BENSON,NC,27504,35.38150792,-78.54800413,BR
NC0041,007,SELMA PUBLIC LIBRARY,SELMA,NC,27576,35.53818133,-78.28296668,BR
NC0041,008,JAMES BRYAN CREECH LIBRARY,FOUR OAKS,NC,27524,35.4500656,-78.43507383,BR
NC0041,009,PRINCETON PUBLIC LIBRARY,PRINCETON,NC,27569,35.4677565,-78.157512,BR
NC0042,002,SUZANNE REEVES BRANCH,SANFORD,NC,27330,35.48241418,-79.17784892,CE
NC0042,003,BROADWAY BRANCH LIBRARY,BROADWAY,NC,27505,35.45482636,-79.05204007,BR
NC0043,002,MADISON COUNTY PUBLIC LIBRARY,MARSHALL,NC,28753,35.81057352,-82.69063573,CE
NC0043,003,MARS HILL BRANCH LIBRARY,MARS HILL,NC,28754,35.82771682,-82.5477371,BR
NC0043,004,HOT SPRINGS BRANCH LIBRARY,HOT SPRINGS,NC,28743,35.89306637,-82.82665247,BR
NC0044,002,MCDOWELL COUNTY PUBLIC LIBRARY,MARION,NC,28752,35.6836205,-82.01054386,CE
NC0044,003,OLD FORT BRANCH LIBRARY,OLD FORT,NC,28762,35.62630845,-82.17996987,BR
NC0044,006,MCPL BOOKMOBILE,MARION,NC,28752,35.6836205,-82.01054386,BS
NC0045,005,CORNELIUS BRANCH LIBRARY,CORNELIUS,NC,28031,35.48307807,-80.86413571,BR
NC0045,006,DAVIDSON BRANCH LIBRARY,DAVIDSON,NC,28036,35.49861141,-80.84871669,BR
NC0045,007,PLAZA MIDWOOD BRANCH LIBRARY,CHARLOTTE,NC,28205,35.22029882,-80.81105035,BR
NC0045,008,HICKORY GROVE BRANCH LIBRARY,CHARLOTTE,NC,28215,35.22271734,-80.72813413,BR
NC0045,010,INDEPENDENCE REGIONAL LIBRARY,CHARLOTTE,NC,28212,35.17687322,-80.75650348,BR
NC0045,011,MATTHEWS BRANCH LIBRARY,MATTHEWS,NC,28105,35.11604685,-80.71873467,BR
NC0045,012,MINT HILL BRANCH LIBRARY,CHARLOTTE,NC,28227,35.17205808,-80.65908049,BR
NC0045,013,SOUTH PARK REGIONAL LIBRARY,CHARLOTTE,NC,28211,35.1517418,-80.8229354,BR
NC0045,016,SOUTH BOULEVARD BRANCH LIBRARY,CHARLOTTE,NC,28211,35.15123751,-80.82270815,BR
NC0045,017,MYERS PARK BRANCH LIBRARY,CHARLOTTE,NC,28207,35.19616699,-80.82754518,BR
NC0045,019,WEST BOULEVARD BRANCH LIBRARY,CHARLOTTE,NC,28208,35.21163172,-80.89624016,BR
NC0045,022,STEELE CREEK BRANCH LIBRARY,CHARLOTTE,NC,28273,35.10670475,-80.98852541,BR
NC0045,023,UNIVERSITY CITY REGIONAL LIBRARY,CHARLOTTE,NC,28262,35.30271149,-80.7470779,BR
NC0045,024,ALLEGRA WESTBROOKS REGIONAL,CHARLOTTE,NC,28216,35.26770024,-80.85393518,BR
NC0045,025,SOUTH COUNTY REGIONAL LIBRARY,CHARLOTTE,NC,28277,35.08649448,-80.81191251,BR
NC0045,026,NORTH COUNTY REGIONAL LIBRARY,HUNTERSVILLE,NC,28078,35.44102853,-80.86423495,BR
NC0045,027,SUGAR CREEK BRANCH LIBRARY,CHARLOTTE,NC,28206,35.25717169,-80.79722599,BR
NC0045,030,IMAGINON: THE JOE & JOAN MARTIN CENTER,CHARLOTTE,NC,28202,35.22750085,-80.83751679,BR
NC0045,031,MOUNTAIN ISLAND BRANCH LIBRARY,CHARLOTTE,NC,28214,35.3350182,-80.96053313,BR
NC0045,032,FOUNDERS HALL,CHARLOTTE,NC,28202,35.22762293,-80.84241484,BR
NC0045,033,MOLI,CHARLOTTE,NC,28213,35.2598126,-80.7752203,BS
NC0045,034,PINEVILLE LIBRARY,PINEVILLE,NC,28134,35.08687585,-80.89266972,BR
NC0045,035,LIBRARY ADMINISTRATION CENTER,CHARLOTTE,NC,28213,35.2588653,-80.77522274,BR
NC0046,002,BRASWELL MEMORIAL PUBLIC LIBRARY,ROCKY MOUNT,NC,27804,35.95003506,-77.79661563,CE
NC0046,004,WESLEY PRIVETTE MEMORIAL LIBRARY,BAILEY,NC,27807,35.77906419,-78.11606589,BR
NC0046,005,WHITAKERS PUBLIC LIBRARY,WHITAKERS,NC,27891,36.10584647,-77.71372221,BR
NC0046,006,MIDDLESEX PUBLIC LIBRARY,MIDDLESEX,NC,27557,35.78839501,-78.20459739,BR
NC0046,007,SPRING HOPE PUBLIC LIBRARY,SPRING HOPE,NC,27882,35.94344337,-78.11205288,BR
NC0046,008,BRASWELL MEMORIAL LIBRARY BOOKMOBILE,ROCKY MOUNT,NC,27804,35.95003506,-77.79661563,BS
NC0047,001,MAIN LIBRARY,WILMINGTON,NC,28401,34.23773965,-77.94696811,CE
NC0047,003,PLEASURE ISLAND LIBRARY,CAROLINA BEACH,NC,28428,34.0523055,-77.9009343,BR
NC0047,009,NORTHEAST LIBRARY,WILMINGTON,NC,28405,34.23293682,-77.828865,BR
NC0047,011,PINE VALLEY LIBRARY,WILMINGTON,NC,28412,34.17370992,-77.89137271,BR
NC0048,002,ONSLOW COUNTY PUBLIC LIBRARY,JACKSONVILLE,NC,28540,34.77743535,-77.42073069,CE
NC0048,003,RICHLANDS PUBLIC LIBRARY,RICHLANDS,NC,28574,34.89722448,-77.54785164,BR
NC0048,004,SNEADS FERRY BRANCH LIBRARY,SNEADS FERRY,NC,28460,34.52360161,-77.43546298,BR
NC0048,005,SWANSBORO BRANCH LIBRARY,SWANSBORO,NC,28584,34.7064553,-77.15986634,BR
NC0049,002,PENDER COUNTY PUBLIC LIBRARY,BURGAW,NC,28425,34.55165483,-77.92381286,CE
NC0049,003,HAMPSTEAD BRANCH LIBRARY,HAMPSTEAD,NC,28443,34.39329147,-77.68020625,BR
NC0050,002,SHEPPARD MEMORIAL LIBRARY,GREENVILLE,NC,27858,35.60964208,-77.37341317,CE
NC0050,003,BLOUNT LIBRARY,BETHEL,NC,27812,35.80853074,-77.37901009,BR
NC0050,004,CARVER BRANCH LIBRARY,GREENVILLE,NC,27834,35.61062628,-77.38730626,BR
NC0050,005,EAST BRANCH LIBRARY,GREENVILLE,NC,27858,35.59431451,-77.34425362,BR
NC0050,006,WINTERVILLE PUBLIC LIBRARY,WINTERVILLE,NC,28590,35.52766795,-77.40218347,BR
NC0050,007,PITT COUNTY BOOKMOBILE,GREENVILLE,NC,27858,35.60964208,-77.37341317,BS
NC0051,002,POLK COUNTY PUBLIC LIBRARY,COLUMBUS,NC,28722,35.2406883,-82.21767418,CE
NC0051,004,SALUDA BRANCH LIBRARY,SALUDA,NC,28773,35.23638922,-82.3492279,BR
NC0052,002,RANDOLPH PUBLIC LIBRARY,ASHEBORO,NC,27203,35.70583343,-79.81148526,CE
NC0052,003,ARCHDALE PUBLIC LIBRARY,ARCHDALE,NC,27263,35.89281843,-79.93816373,BR
NC0052,005,JOHN W. CLARK PUBLIC LIBRARY,FRANKLINVILLE,NC,27248,35.74391941,-79.69419092,BR
NC0052,006,LIBERTY PUBLIC LIBRARY,LIBERTY,NC,27298,35.84912114,-79.57011411,BR
NC0052,007,RAMSEUR PUBLIC LIBRARY,RAMSEUR,NC,27316,35.7334785,-79.65460202,BR
NC0052,008,RANDLEMAN PUBLIC LIBRARY,RANDLEMAN,NC,27317,35.81797034,-79.80588523,BR
NC0052,009,SEAGROVE PUBLIC LIBRARY,SEAGROVE,NC,27341,35.5461318,-79.77725799,BR
NC0053,002,ROBESON COUNTY PUBLIC LIBRARY,LUMBERTON,NC,28358,34.61750415,-79.00779729,CE
NC0053,003,GILBERT PATTERSON MEMORIAL PUBLIC LIBRARY,MAXTON,NC,28364,34.73912046,-79.34966276,BR
